Time - Voltage,Read lab report
22.124,1.15313
22.125,1.22366
22.126,1.13252
22.127,1.2227
22.128,1.20531
22.129,1.2884
22.13,1.33219
22.131,1.3483
22.132,1.4214
22.133,1.41045
22.134,1.4243
22.135,1.4491
22.136,1.48549
22.137,1.48517
22.138,1.50739
22.139,1.46295
22.14,1.58823
22.141,1.53863
22.142,1.54411
22.143,1.52253
22.144,1.54733
22.145,1.5177
22.146,1.55151
22.147,1.53734
22.148,1.49354
22.149,1.50546
22.15,1.47197
22.151,1.509
22.152,1.40562
22.153,1.51287
22.154,1.39113
22.155,1.44813
22.156,1.44556
22.157,1.38855
22.158,1.54282
22.159,1.40369
22.16,1.44685
22.161,1.37277
22.162,1.37116
22.163,1.38018
22.164,1.35152
22.165,1.26521
22.166,1.31448
22.167,1.24427
22.168,1.2491
22.169,1.14766
22.17,1.21658
22.171,1.09613
22.172,1.13188
22.173,1.1235
22.174,1.10998
22.175,1.14154
22.176,1.07101
22.177,1.02979
22.178,1.02528
22.179,1.01497
22.18,1.00628
22.181,0.979546
22.182,0.959901
22.183,1.00273
22.184,0.920289
22.185,0.946053
22.186,0.920611
22.187,0.955714
22.188,0.891304
22.189,0.937035
22.19,0.962156
22.191,0.957969
22.192,1.02174
22.193,0.995649
22.194,1.04138
22.195,1.00338
22.196,1.02045
22.197,0.984699
22.198,1.04589
22.199,0.995649
22.2,1.05201
22.201,1.04525
22.202,1.0417
22.203,1.05362
22.204,1.07874
22.205,1.08067
22.206,1.08615
22.207,1.18115
22.208,1.13156
22.209,1.22559
22.21,1.19242
22.211,1.25877
22.212,1.25683
22.213,1.35731
22.214,1.31384
22.215,1.35409
22.216,1.35538
22.217,1.40111
22.218,1.44395
22.219,1.47229
22.22,1.45908
22.221,1.49129
22.222,1.51351
22.223,1.52865
22.224,1.54604
22.225,1.4958
22.226,1.59563
22.227,1.5396
22.228,1.5805
22.229,1.52736
22.23,1.58662
22.231,1.55892
22.232,1.5689
22.233,1.52156
22.234,1.50965
22.235,1.5396
22.236,1.43622
22.237,1.4958
22.238,1.45908
22.239,1.48195
22.24,1.4739
22.241,1.45586
22.242,1.47003
22.243,1.46295
22.244,1.39918
22.245,1.40176
22.246,1.31931
22.247,1.3863
22.248,1.30063
22.249,1.3454
22.25,1.32704
22.251,1.25265
22.252,1.27712
22.253,1.17439
22.254,1.19532
22.255,1.11481
22.256,1.14862
22.257,1.10708
22.258,1.13252
22.259,1.07391
22.26,1.09871
22.261,1.05394
22.262,1.06811
22.263,0.958935
22.264,0.947341
22.265,0.926086
22.266,0.98631
22.267,0.98631
22.268,0.943799
22.269,1.0227
22.27,0.929628
22.271,0.999836
22.272,0.904508
22.273,0.952816
22.274,0.965054
22.275,1.04235
22.276,0.994361
22.277,1.02914
22.278,1.03623
22.279,1.0285
22.28,1.02367
22.281,1.01046
22.282,1.07037
22.283,1.02399
22.284,1.05169
22.285,1.05265
22.286,1.10579
22.287,1.07423
22.288,1.13478
22.289,1.0942
22.29,1.18469
22.291,1.19081
22.292,1.27519
22.293,1.2491
22.294,1.2491
22.295,1.30611
22.296,1.30096
22.297,1.36053
22.298,1.33155
22.299,1.34121
22.3,1.35248
22.301,1.4053
22.302,1.43493
22.303,1.44523
22.304,1.45779
22.305,1.52317
22.306,1.50159
22.307,1.51705
22.308,1.49419
22.309,1.54636
22.31,1.61721
22.311,1.58114
22.312,1.65489
22.313,1.57921
22.314,1.57953
22.315,1.52382
22.316,1.50997
22.317,1.49354
22.318,1.51705
22.319,1.49129
22.32,1.48807
22.321,1.50578
22.322,1.51254
22.323,1.47969
22.324,1.43557
22.325,1.45683
22.326,1.40691
22.327,1.40949
22.328,1.34218
22.329,1.38598
22.33,1.3702
22.331,1.36794
22.332,1.30128
22.333,1.30933
22.334,1.25458
22.335,1.23944
22.336,1.2037
22.337,1.16344
22.338,1.20595
22.339,1.13864
22.34,1.14154
22.341,1.08132
22.342,1.10805
22.343,1.03848
22.344,1.08872
22.345,1.03623
22.346,1.06714
22.347,0.984377
22.348,0.989208
22.349,0.967952
22.35,0.995005
22.351,0.982767
22.352,0.98631
22.353,0.994039
22.354,0.941866
22.355,1.01562
22.356,0.946697
22.357,1.07809
22.358,0.956037
22.359,1.09806
22.36,0.994361
22.361,1.02206
22.362,1.08067
22.363,1.03623
22.364,1.09388
22.365,1.06553
22.366,1.08099
22.367,1.07165
22.368,1.08389
22.369,1.08615
22.37,1.1132
22.371,1.16924
22.372,1.21819
22.373,1.20305
22.374,1.28131
22.375,1.21497
22.376,1.26617
22.377,1.20531
22.378,1.24299
22.379,1.26939
22.38,1.3177
22.381,1.37116
22.382,1.37632
22.383,1.37921
22.384,1.44556
22.385,1.45232
22.386,1.48839
22.387,1.46874
22.388,1.49934
22.389,1.51866
22.39,1.52349
22.391,1.53316
22.392,1.49902
22.393,1.57824
22.394,1.58597
22.395,1.58984
22.396,1.63847
22.397,1.55248
22.398,1.61625
22.399,1.55312
22.4,1.54282
22.401,1.50578
22.402,1.54346
22.403,1.50804
22.404,1.51899
22.405,1.46971
22.406,1.46617
22.407,1.49161
22.408,1.43751
22.409,1.42462
22.41,1.42334
22.411,1.46134
22.412,1.41013
22.413,1.37632
22.414,1.35474
22.415,1.36762
22.416,1.30418
22.417,1.33219
22.418,1.2359
22.419,1.2797
22.42,1.21239
22.421,1.24395
22.422,1.214
22.423,1.16408
22.424,1.15088
22.425,1.12769
22.426,1.06618
22.427,1.04975
22.428,1.02721
22.429,0.975038
22.43,1.02302
22.431,0.96602
22.432,1.00628
22.433,0.948307
22.434,0.981801
22.435,0.932527
22.436,1.0124
22.437,0.969885
22.438,0.95346
22.439,1.02109
22.44,0.967308
22.441,1.10482
22.442,0.995649
22.443,1.04299
22.444,1.01272
22.445,1.02367
22.446,1.00145
22.447,1.03043
22.448,1.05619
22.449,1.0533
22.45,1.06747
22.451,1.09033
22.452,1.04589
22.453,1.14766
22.454,1.14218
22.455,1.12318
22.456,1.26617
22.457,1.18115
22.458,1.26682
22.459,1.24331
22.46,1.25458
22.461,1.19661
22.462,1.31384
22.463,1.31416
22.464,1.38533
22.465,1.36247
22.466,1.41271
22.467,1.42849
22.468,1.45361
22.469,1.42366
22.47,1.46907
22.471,1.40369
22.472,1.48646
22.473,1.56053
22.474,1.55602
22.475,1.60143
22.476,1.57631
22.477,1.5879
22.478,1.53026
22.479,1.5908
22.48,1.55828
22.481,1.55312
22.482,1.58887
22.483,1.56826
22.484,1.60368
22.485,1.4871
22.486,1.54217
22.487,1.47164
22.488,1.52446
22.489,1.42784
22.49,1.5206
22.491,1.50868
22.492,1.50127
22.493,1.52188
22.494,1.44588
22.495,1.42688
22.496,1.43686
22.497,1.43332
22.498,1.34765
22.499,1.34701
22.5,1.29645
22.501,1.31641
22.502,1.23075
22.503,1.23526
22.504,1.12705
22.505,1.18502
22.506,1.08647
22.507,1.11255
22.508,1.13188
22.509,1.07262
22.51,1.10386
22.511,1.00145
22.512,1.05201
22.513,0.965376
22.514,1.03558
22.515,0.991784
22.516,1.02206
22.517,0.944443
22.518,0.990174
22.519,1.03816
22.52,0.993717
22.521,0.95507
22.522,0.971495
22.523,1.01046
22.524,1.0066
22.525,1.02528
22.526,0.985343
22.527,1.04363
22.528,1.04299
22.529,1.06264
22.53,1.02109
22.531,1.13284
22.532,1.06264
22.533,1.06779
22.534,1.03075
22.535,1.07133
22.536,1.12286
22.537,1.13961
22.538,1.16763
22.539,1.18791
22.54,1.22431
22.541,1.22946
22.542,1.22624
22.543,1.19758
22.544,1.27455
22.545,1.28034
22.546,1.41979
22.547,1.37148
22.548,1.43203
22.549,1.38533
22.55,1.47712
22.551,1.4929
22.552,1.44362
22.553,1.48163
22.554,1.48614
22.555,1.47261
22.556,1.50771
22.557,1.53187
22.558,1.53605
22.559,1.59306
22.56,1.52768
22.561,1.59757
22.562,1.56633
22.563,1.61528
22.564,1.53509
22.565,1.55022
22.566,1.57631
22.567,1.55183
22.568,1.49097
22.569,1.44201
22.57,1.50353
22.571,1.51126
22.572,1.51351
22.573,1.44427
22.574,1.48871
22.575,1.51287
22.576,1.46681
22.577,1.4491
22.578,1.41271
22.579,1.46552
22.58,1.39113
22.581,1.37052
22.582,1.30321
22.583,1.36923
22.584,1.30836
22.585,1.30418
22.586,1.22882
22.587,1.27616
22.588,1.20917
22.589,1.18405
22.59,1.13542
22.591,1.15184
22.592,1.0665
22.593,1.05394
22.594,1.06972
22.595,0.995971
22.596,1.0446
22.597,0.970207
22.598,1.00885
22.599,0.935425
22.6,0.958613
22.601,0.925442
22.602,0.963766
22.603,1.00982
22.604,1.00724
22.605,0.99887
22.606,0.976648
22.607,0.953138
22.608,1.00531
22.609,1.00885
22.61,1.01787
22.611,1.09098
22.612,1.06425
22.613,1.09774
22.614,1.0723
22.615,1.12125
22.616,1.03107
22.617,1.06264
22.618,1.08454
22.619,1.07616
22.62,1.17793
22.621,1.07938
22.622,1.20917
22.623,1.14734
22.624,1.18952
22.625,1.2198
22.626,1.19339
22.627,1.26038
22.628,1.31996
22.629,1.36891
22.63,1.44105
22.631,1.40015
22.632,1.41947
22.633,1.39016
22.634,1.46617
22.635,1.44266
22.636,1.46488
22.637,1.50707
22.638,1.52993
22.639,1.64716
22.64,1.57212
22.641,1.59306
22.642,1.54733
22.643,1.60079
22.644,1.53734
22.645,1.58758
22.646,1.60852
22.647,1.60401
22.648,1.59982
22.649,1.51641
22.65,1.50031
22.651,1.48388
22.652,1.49129
22.653,1.509
22.654,1.5338
22.655,1.54894
22.656,1.53316
22.657,1.51866
22.658,1.56214
22.659,1.45554
22.66,1.50127
22.661,1.42334
22.662,1.43751
22.663,1.46198
22.664,1.36633
22.665,1.41786
22.666,1.35152
22.667,1.39822
22.668,1.29612
22.669,1.30707
22.67,1.2739
22.671,1.20144
22.672,1.21142
22.673,1.1863
22.674,1.13896
22.675,1.12608
22.676,1.08486
22.677,1.06553
22.678,1.03075
22.679,1.03526
22.68,1.07391
22.681,0.965054
22.682,1.04686
22.683,0.959579
22.684,1.02045
22.685,0.887117
22.686,0.957325
22.687,0.910305
22.688,0.992106
22.689,0.936391
22.69,0.97536
22.691,1.0314
22.692,0.999192
22.693,1.04041
22.694,1.05716
22.695,1.12898
22.696,1.06876
22.697,1.11416
22.698,1.05362
22.699,1.10289
22.7,1.07294
22.701,1.11352
22.702,1.08518
22.703,1.11223
22.704,1.08357
22.705,1.12189
22.706,1.17439
22.707,1.17922
22.708,1.25071
22.709,1.23332
22.71,1.27938
22.711,1.28324
22.712,1.35892
22.713,1.34733
22.714,1.39725
22.715,1.39113
22.716,1.41464
22.717,1.45747
22.718,1.48903
22.719,1.45941
22.72,1.5119
22.721,1.50481
22.722,1.55505
22.723,1.60594
22.724,1.5119
22.725,1.62526
22.726,1.53283
22.727,1.6214
22.728,1.52897
22.729,1.57309
22.73,1.56536
22.731,1.57019
22.732,1.57051
22.733,1.50031
22.734,1.53155
22.735,1.50514
22.736,1.48485
22.737,1.49225
22.738,1.48807
22.739,1.44781
22.74,1.48324
22.741,1.44846
22.742,1.46488
22.743,1.44008
22.744,1.46424
22.745,1.41078
22.746,1.43106
22.747,1.38598
22.748,1.34894
22.749,1.38855
22.75,1.34475
22.751,1.37599
22.752,1.31126
22.753,1.31319
22.754,1.23944
22.755,1.25297
22.756,1.17213
22.757,1.17407
22.758,1.15152
22.759,1.1322
22.76,1.11352
22.761,1.06972
22.762,1.04267
22.763,1.03494
22.764,1.04041
22.765,0.993395
22.766,1.03494
22.767,0.926408
22.768,0.969241
22.769,0.92995
22.77,0.971173
22.771,0.865218
22.772,0.966986
22.773,0.954748
22.774,1.02657
22.775,1.02946
22.776,1.0797
22.777,1.14605
22.778,0.997581
22.779,1.06199
22.78,1.00467
22.781,1.03172
22.782,1.03719
22.783,1.03945
22.784,1.09355
22.785,1.07359
22.786,1.08325
22.787,1.11674
22.788,1.05362
22.789,1.14315
22.79,1.16215
22.791,1.24588
22.792,1.25071
22.793,1.23783
22.794,1.31287
22.795,1.25716
22.796,1.31513
22.797,1.2768
22.798,1.35796
22.799,1.3293
22.8,1.41979
22.801,1.44234
22.802,1.509
22.803,1.50256
22.804,1.51609
22.805,1.49225
22.806,1.52027
22.807,1.52671
22.808,1.55538
22.809,1.5879
22.81,1.55699
22.811,1.63718
22.812,1.57341
22.813,1.55763
22.814,1.46295
22.815,1.54217
22.816,1.50353
22.817,1.53187
22.818,1.5061
22.819,1.50031
22.82,1.51963
22.821,1.46842
22.822,1.46456
22.823,1.37148
22.824,1.46971
22.825,1.40305
22.826,1.44846
22.827,1.39499
22.828,1.42688
22.829,1.45232
22.83,1.41818
22.831,1.3293
22.832,1.34636
22.833,1.31287
22.834,1.32769
22.835,1.25716
22.836,1.23171
22.837,1.25941
22.838,1.17246
22.839,1.15507
22.84,1.11513
22.841,1.10611
22.842,1.07906
22.843,1.08228
22.844,1.09549
22.845,1.05201
22.846,1.01787
22.847,1.00563
22.848,0.961511
22.849,0.961189
22.85,0.917712
22.851,0.888728
22.852,0.913204
22.853,0.923187
22.854,0.954748
22.855,0.95185
22.856,1.00821
22.857,0.969563
22.858,0.982445
22.859,0.994683
22.86,0.975038
22.861,0.980835
22.862,0.957969
22.863,0.995649
22.864,0.965376
22.865,1.00724
22.866,0.969241
22.867,1.02238
22.868,1.00177
22.869,1.06038
22.87,1.01948
22.871,1.10547
22.872,1.08099
22.873,1.13445
22.874,1.17439
22.875,1.1892
22.876,1.19983
22.877,1.20788
22.878,1.25844
22.879,1.24363
22.88,1.33896
22.881,1.30836
22.882,1.39983
22.883,1.34926
22.884,1.42913
22.885,1.37245
22.886,1.46488
22.887,1.44395
22.888,1.46649
22.889,1.46069
22.89,1.47293
22.891,1.46681
22.892,1.49419
22.893,1.55151
22.894,1.566
22.895,1.57728
22.896,1.53155
22.897,1.54121
22.898,1.50385
22.899,1.55505
22.9,1.44073
22.901,1.51158
22.902,1.41786
22.903,1.4491
22.904,1.46198
22.905,1.37277
22.906,1.40079
22.907,1.38147
22.908,1.48195
22.909,1.34765
22.91,1.3995
22.911,1.34959
22.912,1.37632
22.913,1.35087
22.914,1.2987
22.915,1.26489
22.916,1.2958
22.917,1.24685
22.918,1.25136
22.919,1.27036
22.92,1.22882
22.921,1.17471
22.922,1.13671
22.923,1.17503
22.924,1.06328
22.925,1.09677
22.926,1.03945
22.927,1.06264
22.928,0.99887
22.929,1.03945
22.93,1.0008
22.931,0.95507
22.932,0.980835
22.933,0.941222
22.934,0.912881
22.935,0.895491
22.936,0.976326
22.937,0.948629
22.938,0.991462
22.939,0.98953
22.94,1.00982
22.941,1.01819
22.942,0.94251
22.943,0.950884
22.944,0.960867
22.945,0.938968
22.946,0.950884
22.947,0.995005
22.948,1.01014
22.949,1.03269
22.95,0.980513
22.951,1.02624
22.952,0.984699
22.953,1.06392
22.954,1.03397
22.955,1.10579
22.956,1.14315
22.957,1.17986
22.958,1.20273
22.959,1.22527
22.96,1.17825
22.961,1.22302
22.962,1.25844
22.963,1.30933
22.964,1.32189
22.965,1.30128
22.966,1.42237
22.967,1.40272
22.968,1.46713
22.969,1.37535
22.97,1.47132
22.971,1.43171
22.972,1.49934
22.973,1.50771
22.974,1.5309
22.975,1.57277
22.976,1.56021
22.977,1.51158
22.978,1.53444
22.979,1.55602
22.98,1.5119
22.981,1.4813
22.982,1.46617
22.983,1.57663
22.984,1.45812
22.985,1.47937
22.986,1.39822
22.987,1.43879
22.988,1.38759
22.989,1.43364
22.99,1.44523
22.991,1.41915
22.992,1.49709
22.993,1.4082
22.994,1.39338
22.995,1.33638
22.996,1.40433
22.997,1.30321
22.998,1.35087
22.999,1.31513
23,1.34025
23.001,1.28646
23.002,1.25587
23.003,1.18888
23.004,1.195
23.005,1.12093
23.006,1.11867
23.007,1.11513
23.008,1.10482
23.009,1.09581
23.01,1.02013
23.011,1.01948
23.012,0.980835
23.013,0.980513
23.014,0.932527
23.015,0.949595
23.016,0.953782
23.017,0.986954
23.018,0.946053
23.019,0.998225
23.02,0.911593
23.021,0.973427
23.022,0.942188
23.023,1.0008
23.024,0.950884
23.025,0.97536
23.026,1.02496
23.027,0.96763
23.028,1.02013
23.029,0.956681
23.03,1.05233
23.031,0.989208
23.032,1.05909
23.033,1.03269
23.034,0.993073
23.035,1.06811
23.036,0.993073
23.037,1.02141
23.038,1.0884
23.039,1.08454
23.04,1.15507
23.041,1.20756
23.042,1.14508
23.043,1.21207
23.044,1.16601
23.045,1.24749
23.046,1.25555
23.047,1.32897
23.048,1.32157
23.049,1.36955
23.05,1.41271
23.051,1.41818
23.052,1.46391
23.053,1.38179
23.054,1.46424
23.055,1.44008
23.056,1.48807
23.057,1.46102
23.058,1.49548
23.059,1.53058
23.06,1.58307
23.061,1.56858
23.062,1.51093
23.063,1.4871
23.064,1.51705
23.065,1.51254
23.066,1.48034
23.067,1.47583
23.068,1.44846
23.069,1.49966
23.07,1.38888
23.071,1.4652
23.072,1.40176
23.073,1.45554
23.074,1.43493
23.075,1.4549
23.076,1.43364
23.077,1.39725
23.078,1.42173
23.079,1.35796
23.08,1.37213
23.081,1.27648
23.082,1.33735
23.083,1.2987
23.084,1.3016
23.085,1.22366
23.086,1.22849
23.087,1.18437
23.088,1.18888
23.089,1.12479
23.09,1.12125
23.091,1.0884
23.092,1.07069
23.093,1.04106
23.094,1.01562
23.095,1.04363
23.096,0.981157
23.097,1.00048
23.098,0.949918
23.099,0.974071
23.1,0.945087
23.101,1.01658
23.102,0.98019
23.103,0.993073
23.104,0.94251
23.105,0.950562
23.106,0.890338
23.107,0.938968
23.108,0.947341
23.109,1.01884
23.11,0.982445
23.111,0.978258
23.112,1.0533
23.113,1.00724
23.114,1.02528
23.115,0.974071
23.116,1.03558
23.117,1.0066
23.118,1.04589
23.119,1.04428
23.12,1.09065
23.121,1.09806
23.122,1.13188
23.123,1.13284
23.124,1.15281
23.125,1.1673
23.126,1.16988
23.127,1.2037
23.128,1.19886
23.129,1.27809
23.13,1.29258
23.131,1.33123
23.132,1.30868
23.133,1.3776
23.134,1.39338
23.135,1.45876
23.136,1.47293
23.137,1.43267
23.138,1.52832
23.139,1.45135
23.14,1.52317
23.141,1.50256
23.142,1.5499
23.143,1.53573
23.144,1.53605
23.145,1.56504
23.146,1.54733
23.147,1.53605
23.148,1.54217
23.149,1.46359
23.15,1.49483
23.151,1.4491
23.152,1.48581
23.153,1.50224
23.154,1.47003
23.155,1.54894
23.156,1.43654
23.157,1.50127
23.158,1.38952
23.159,1.4272
23.16,1.35989
23.161,1.38952
23.162,1.39757
23.163,1.3776
23.164,1.35667
23.165,1.31674
23.166,1.27777
23.167,1.27197
23.168,1.20788
23.169,1.16988
23.17,1.18952
23.171,1.14251
23.172,1.22656
23.173,1.11932
23.174,1.16086
23.175,1.02302
23.176,1.07391
23.177,1.00918
23.178,1.01046
23.179,1.00789
23.18,1.00628
23.181,0.989208
23.182,0.971495
23.183,0.945087
23.184,0.924153
23.185,0.9409
23.186,0.910949
23.187,0.926086
23.188,0.917068
23.189,0.966986
23.19,1.01497
23.191,1.00273
23.192,0.961189
23.193,1.03333
23.194,1.03784
23.195,1.03204
23.196,1.05748
23.197,1.07165
23.198,1.08937
23.199,1.04975
23.2,1.0913
23.201,1.01851
23.202,1.09194
23.203,1.05555
23.204,1.09033
23.205,1.12254
23.206,1.10128
23.207,1.17052
23.208,1.16634
23.209,1.16763
23.21,1.14637
23.211,1.19049
23.212,1.30385
23.213,1.2855
23.214,1.2884
23.215,1.33992
23.216,1.35023
23.217,1.37277
23.218,1.36376
23.219,1.42205
23.22,1.44974
23.221,1.48098
23.222,1.52124
23.223,1.52929
23.224,1.57985
23.225,1.54797
23.226,1.5557
23.227,1.54475
23.228,1.52156
23.229,1.55344
23.23,1.5177
23.231,1.45232
23.232,1.51673
23.233,1.47519
23.234,1.45457
23.235,1.42752
23.236,1.52478
23.237,1.5251
23.238,1.433
23.239,1.50836
23.24,1.39886
23.241,1.44942
23.242,1.37181
23.243,1.37664
23.244,1.36762
23.245,1.39596
23.246,1.40659
23.247,1.35667
23.248,1.32028
23.249,1.26263
23.25,1.23365
23.251,1.2082
23.252,1.14315
23.253,1.19242
23.254,1.19275
23.255,1.14798
23.256,1.14927
23.257,1.04814
23.258,1.08357
23.259,1.01046
23.26,1.05169
23.261,0.973749
23.262,1.04589
23.263,0.976648
23.264,1.0607
23.265,1.03655
23.266,0.999514
23.267,0.963766
23.268,0.90322
23.269,0.913526
23.27,0.898389
23.271,0.918678
23.272,0.931883
23.273,1.0169
23.274,1.00821
23.275,1.0227
23.276,1.04589
23.277,1.00306
23.278,0.920611
23.279,0.998225
23.28,0.926086
23.281,0.999836
23.282,1.06682
23.283,0.958291
23.284,1.06843
23.285,0.984055
23.286,1.05716
23.287,1.04074
23.288,1.0855
23.289,1.11739
23.29,1.176
23.291,1.20981
23.292,1.19371
23.293,1.20273
23.294,1.23944
23.295,1.21303
23.296,1.31158
23.297,1.27036
23.298,1.29001
23.299,1.33638
23.3,1.35474
23.301,1.45393
23.302,1.39886
23.303,1.42849
23.304,1.44652
23.305,1.49258
23.306,1.433
23.307,1.48034
23.308,1.51126
23.309,1.5251
23.31,1.53477
23.311,1.49644
23.312,1.48356
23.313,1.48517
23.314,1.50417
23.315,1.44137
23.316,1.51351
23.317,1.49097
23.318,1.53444
23.319,1.52253
23.32,1.44201
23.321,1.45425
23.322,1.39467
23.323,1.42752
23.324,1.36279
23.325,1.43267
23.326,1.41818
23.327,1.45554
23.328,1.40884
23.329,1.40788
23.33,1.31867
23.331,1.34121
23.332,1.22109
23.333,1.27261
23.334,1.24492
23.335,1.25136
23.336,1.27165
23.337,1.21207
23.338,1.15603
23.339,1.1673
23.34,1.12801
23.341,1.05974
23.342,1.13445
23.343,0.996293
23.344,1.08872
23.345,0.968919
23.346,1.01594
23.347,0.95185
23.348,0.98019
23.349,0.912881
23.35,0.896779
23.351,0.878422
23.352,0.879388
23.353,0.967308
23.354,0.928018
23.355,0.9628
23.356,0.930272
23.357,0.988886
23.358,0.974716
23.359,0.984055
23.36,0.972461
23.361,1.01594
23.362,0.968597
23.363,1.02979
23.364,0.961833
23.365,1.07326
23.366,1.01433
23.367,1.03913
23.368,1.05877
23.369,1.01465
23.37,1.13993
23.371,1.10418
23.372,1.19146
23.373,1.16473
23.374,1.21207
23.375,1.21561
23.376,1.21787
23.377,1.214
23.378,1.25007
23.379,1.30868
23.38,1.31802
23.381,1.27326
23.382,1.31867
23.383,1.34991
23.384,1.42173
23.385,1.40337
23.386,1.39564
23.387,1.48614
23.388,1.4652
23.389,1.51673
23.39,1.42044
23.391,1.52317
23.392,1.48678
23.393,1.52124
23.394,1.52768
23.395,1.50707
23.396,1.55248
23.397,1.50449
23.398,1.52317
23.399,1.47519
23.4,1.51158
23.401,1.48807
23.402,1.47132
23.403,1.45618
23.404,1.45812
23.405,1.4404
23.406,1.42817
23.407,1.40079
23.408,1.46391
23.409,1.41593
23.41,1.44588
23.411,1.41915
23.412,1.38855
23.413,1.40272
23.414,1.26521
23.415,1.2987
23.416,1.22721
23.417,1.2958
23.418,1.22753
23.419,1.24234
23.42,1.22398
23.421,1.17439
23.422,1.13027
23.423,1.09999
23.424,1.08293
23.425,1.05555
23.426,1.06167
23.427,1.02077
23.428,1.04299
23.429,0.963444
23.43,1.05652
23.431,0.949918
23.432,0.969885
23.433,0.889372
23.434,0.919645
23.435,0.880998
23.436,0.933815
23.437,0.974071
23.438,1.00853
23.439,1.04235
23.44,1.01497
23.441,0.957969
23.442,0.911271
23.443,1.01401
23.444,0.881964
23.445,0.994683
23.446,0.999192
23.447,0.988242
23.448,1.02399
23.449,1.01562
23.45,1.03977
23.451,1.0095
23.452,1.05748
23.453,1.09806
23.454,1.11191
23.455,1.12318
23.456,1.1483
23.457,1.16924
23.458,1.19629
23.459,1.15474
23.46,1.22044
23.461,1.24975
23.462,1.31255
23.463,1.33091
23.464,1.33123
23.465,1.37116
23.466,1.35603
23.467,1.39435
23.468,1.46713
23.469,1.43106
23.47,1.42688
23.471,1.42108
23.472,1.48485
23.473,1.49934
23.474,1.50095
23.475,1.47036
23.476,1.44008
23.477,1.50675
23.478,1.4842
23.479,1.5148
23.48,1.54185
23.481,1.48163
23.482,1.54636
23.483,1.46134
23.484,1.4549
23.485,1.433
23.486,1.45457
23.487,1.42752
23.488,1.44749
23.489,1.44781
23.49,1.44749
23.491,1.43912
23.492,1.40788
23.493,1.41464
23.494,1.42978
23.495,1.3921
23.496,1.32865
23.497,1.31996
23.498,1.29741
23.499,1.32575
23.5,1.29548
23.501,1.31223
23.502,1.23751
23.503,1.25812
23.504,1.17213
23.505,1.19661
23.506,1.17696
23.507,1.12608
23.508,1.13574
23.509,1.09065
23.51,1.04202
23.511,1.00434
23.512,0.99114
23.513,0.98019
23.514,0.957647
23.515,0.918034
23.516,0.942832
23.517,0.897423
23.518,0.945087
23.519,0.875845
23.52,0.907729
23.521,0.874557
23.522,0.908695
23.523,0.944765
23.524,0.882286
23.525,1.00789
23.526,0.933815
23.527,1.02689
23.528,0.932527
23.529,1.01562
23.53,0.981801
23.531,0.984699
23.532,1.0037
23.533,0.999836
23.534,1.03752
23.535,1.00467
23.536,0.973105
23.537,1.04492
23.538,1.03494
23.539,1.08518
23.54,1.15571
23.541,1.14895
23.542,1.24749
23.543,1.18856
23.544,1.25941
23.545,1.20208
23.546,1.28421
23.547,1.29001
23.548,1.34314
23.549,1.34475
23.55,1.36053
23.551,1.42044
23.552,1.44491
23.553,1.41818
23.554,1.46102
23.555,1.44813
23.556,1.44105
23.557,1.48807
23.558,1.43944
23.559,1.52382
23.56,1.49998
23.561,1.53541
23.562,1.52414
23.563,1.49676
23.564,1.46746
23.565,1.45329
23.566,1.48195
23.567,1.4491
23.568,1.47583
23.569,1.45715
23.57,1.51061
23.571,1.4082
23.572,1.48807
23.573,1.39145
23.574,1.46263
23.575,1.40949
23.576,1.39789
23.577,1.42398
23.578,1.35925
23.579,1.34894
23.58,1.33187
23.581,1.31416
23.582,1.29902
23.583,1.28228
23.584,1.23429
23.585,1.29226
23.586,1.16666
23.587,1.176
23.588,1.10386
23.589,1.17471
23.59,1.10128
23.591,1.13349
23.592,1.07069
23.593,1.05491
23.594,1.03752
23.595,0.982123
23.596,0.956681
23.597,0.957969
23.598,0.976648
23.599,0.933171
23.6,0.957969
23.601,0.943154
23.602,0.967952
23.603,0.91739
23.604,0.973427
23.605,0.871981
23.606,0.918678
23.607,0.91417
23.608,0.936069
23.609,0.990174
23.61,0.946697
23.611,1.04202
23.612,0.946375
23.613,0.981801
23.614,0.93929
23.615,0.96763
23.616,0.995971
23.617,1.03204
23.618,1.01884
23.619,1.10676
23.62,1.04202
23.621,1.04138
23.622,1.05813
23.623,1.12544
23.624,1.18373
23.625,1.21915
23.626,1.24749
23.627,1.19661
23.628,1.2768
23.629,1.27004
23.63,1.31029
23.631,1.27294
23.632,1.35442
23.633,1.37052
23.634,1.42366
23.635,1.41786
23.636,1.44685
23.637,1.44201
23.638,1.46713
23.639,1.42269
23.64,1.49998
23.641,1.45457
23.642,1.5251
23.643,1.52575
23.644,1.52285
23.645,1.59789
23.646,1.49741
23.647,1.52349
23.648,1.37599
23.649,1.46295
23.65,1.42849
23.651,1.4491
23.652,1.43751
23.653,1.47358
23.654,1.49709
23.655,1.4053
23.656,1.43139
23.657,1.3805
23.658,1.41625
23.659,1.3863
23.66,1.40144
23.661,1.39242
23.662,1.39564
23.663,1.3396
23.664,1.30804
23.665,1.21658
23.666,1.26231
23.667,1.21432
23.668,1.20885
23.669,1.23526
23.67,1.14283
23.671,1.20627
23.672,1.12769
23.673,1.14669
23.674,1.06457
23.675,1.04686
23.676,1.00789
23.677,1.02818
23.678,1.01079
